case_id,dream_id,date,dream_text,state_of_mind,notes
C0127,D0001,20/10/2023,"In my dream, I saw myself with my mother going to Ho Chi Minh City to participate in the entrance examination for the police force . However, this was not the official public recruitment exam, but rather an additional test that I took advantage of through personal connections . I was introduced by a friend of mine ( her name is Phuong ) and requested the management unit to allow me to take the exam (Phuong was also a student at the same school). I had to go through several separate tests to be evaluated and selected. My mother didn't want me to study this field, so she told me not to take the exam anymore. However, I stayed behind to wait for the test and the opportunity to be recruited. Later, I went to meet with a supervisor. I saw Phuong sitting with her and Phuong asked her to grant me a special opportunity to take the test at that moment. The supervisor recognized me and stood up to greet me. I realized that she was quite familiar, as she seemed to be a friend of another police officer I knew, he is mr.Tu . I want to leverage this connection, when she asked me who I knew here, I replied that I am close friend of Mr. Tú instead of Phuong because I thought that Mr. Tu would be closer to her, and I might have a better chance of being accepted . She also felt that she knew me from somewhere, but she didn't know Tu. Then I participated in the test. She asked me: 'If in a classroom, I see a classmate sitting quietly with a troubled expression, do I understand their behavior and how do I handle it? I answered the question, but I was interrupted by the other students multiple times. Eventually, the supervisor focused on listening to my response, and in the end, I told her that I was studying psychology, so I was confident in my answer. Someone outside told me that I had answered it incorrectly. After a while, they made the decision to accept me for the course. I was very happy about this and they asked me to sign the decision paper. I was thrilled about it. Thank you so much",happy,From PDF: Police entrance exam.
C0128,D0001,05/05/2023,"I dreamed that my cousin (female) her name is Tien. She is pregnant and her belly is very big and there are about 15 days left until Ms.Tien gives birth to his baby (In reality, Ms.Tien is living with me. She is a second-year university student ) I asked her to eat something, but she held on her hand, her face is wrinkle dand tried to get through the pain . I asked her asked her: Is the baby kicking?, and I thought maybe it was time for Ms.Tien to give birth . After that, I asked Ms.Tien: What is your due date? And she replied that it's on the 15th or 16th or something like that. After that, I took a nap on the hammock , and suddenly I realized something about her being pregnant I thought for a while and then I stood up to have a serious conversation with her I asked her: ""Has the father of the baby called to ask about your pregnancy?"" .Upon hearing my question, she also startled and became sad, then climbed onto the bed and cried I comforted her and said that it was okay, I only asked to understand what had happened because I had been too busy to care about her. Now that it has happened, she should tell me everything so we can figure out what to do next. (At this moment, I felt guilty for everything. I felt sorry for her and also for her parents who are my aunt and uncle Maybe I had been too indifferent, lacked concern, and guidance for her . Her parents entrusted her to live with me, but I let this happen She answered me that: There was one time (her father's son is a classmate with her), her boyfriend's sister also knew about the situation, but they didn't care about her condition and the pregnancy. I asked further: So, did it happen on the day you asked me to go out? She replied that: On that day, she called and asked her father to allow her to go out with her boyfriend, and he allowed her to come back late. I felt so sorry for this girl and felt guilty about it. The feeling of guilt occupied my mind . I blamed myself for being irresponsible.",I feel both scared and worried and I realize that I haven't been paying enough attention to my cousin .,From PDF: My cousin (female) is pregnant.
C0129,D0001,12/05/2023,"Angelic blessing dear my Professor and Assistant professors When I returned home from being outside , I saw my father resurrected and inside the house ). My aunt was there, and there was another man who was not clearly identifiable . At that moment, I saw my father extremely happy, healthy, and younger, not resembling an ill person . Seeing my father, I felt very surprised, mixed with a bit of worry and fear I was surprised because my father had already passed away, so how could he be alive and here now? Then I entered the house and asked an older sister who accompanied my aunt to bring my father home to find out what had happened to him She recounted that man (who mentioned above) had found my father near a beach when he was heavily intoxicated and washed ashore . He provided first aid and took care of my father. When my father regained consciousness, he had lost partial awareness, his body seemed lifeless, but now he has recovered , and my aunt found him and brought him back. Currently, he no longer drinks as much alcohol(though he still drinks, but in moderation). Thank you so much Thu Suong, Symbols my father resurrected and inside the house - My aunt - another man who was not clearly identifiable -",I feel supprised and worried,From PDF: Father s Return.
C0130,D0001,19/05/2023,"I dreamed that I saw Mr. Lux and Mr.Truong inviting me to go watch a movie with Truong's friend . Lux and I went to Truong's house for dinner and planned to go to the cinema afterwards. After having dinner, I wash the dishes and wait for them. As Truong and Lux were preparing, I suddenly didn't feel like going anymore . I told Truong that I wouldn't go because I didn't know his friend, so I would stay home. However, Truong and Lux persuaded me, and eventually, I agreed . We all went to the movie theater together. Truong's friend hadn't arrived yet, and I also didn't know who they were or how many people there would be. We went up to the upper floor, outside (it seemed to be a rooftop) of the shopping center to admire the city and wait for Truong's friend to arrive. After a while, Truong's friend arrived. She was a Spanish girl who taught foreign languages at the university , in the same department as Truong (although in reality, Truong doesn't teach languages; he is a piano teacher). He reached out his hand for her to hold , but it wasn't a regular handshake. He tightly clenched his own hand (like a fist) and she placed her other hand on top of his, and they walked together Lux and I greeted her in Vietnamese, and she smiled. Truong also smiled at us, and then we went downstairs to watch the movie. We descended the staircase, but I lost sight of them . I searched but couldn't find them anywhere. Eventually, I managed to enter the movie theater, but I couldn't find them inside, so I sat alone.","happy, but later I felt lonely and lost",From PDF: Going to movie with my friend.
C0131,D0001,26/05/2023,"I dreamt that I got off a bus The bus ( coming home from school) . As soon as I got off the bus, it started raining . There was a black umbrella in front of the bus, so I took it and headed home. There was a guy walking behind me and it felt like he was following me. A while later, I entered a coffee shop and sat at a table with my friend. I noticed that the guy who had been following me earlier also sat there I sat there silently, staring at him, and he looked back at me . Suddenly, there was a power outage , and I felt someone grabbing me and trying to take my phone . I struggled, screamed, and held onto my phone tightly. I was extremely scared at this moment. When the power came back on, I saw that the person who had grabbed me had transformed into a statue placed in the corner of the café This is a loss of emotions and consciousness that exists within me. I approached the statue with astonishment, and then the statue's head fell to the ground. At that moment, my alarm clock suddenly rang, and I woke up.",worried,From PDF: Get off the bus.
C0132,D0001,02/06/2023,"I was in a classroom and taking a math exam At first, I felt the questions were very easy for me, and I thought I would quickly complete my exam . However, when I started working on it, I didn't know how to solve them. As the teacher announced that there were only 10 minutes left , I began to feel worried . Then, I noticed some choice tick on my exam paper . These are the answers selected by previous students who had taken the same test (since the school used math old exam questions). I came up with the idea of copying the answers they had chosen , but the questions were scrambled on my answer sheet , so I had to read all the exam again to find similar questions and their corresponding answers After struggling for a while, both the student next to me and I lost our exam papers . We searched everywhere but couldn't find them. I started to panic . The student next to me asked the teacher for another exam paper, but the teacher refused. In the end, everyone handed in their exams, but I had nothing to submit.",very worried,From PDF: The math exam.
C0133,D0001,09/06/2023,"I dreamt that I was sitting in the passenger seat of a truck . The truck experienced a malfunction and started reversing causing everyone to scream loudly . Then, when I got off the truck, it crashed into the wall of a house , the rural road is narrow People said the truck was damaged and needed to be insured . At this point, everything seemed normal to me. Afterward, I took the driver's seat and drove towards the Tam Ky Bridge (a bridge in my hometown). Ms. Ny wanted to call my father and her father , but I didn't allow her to. Adding to that, I saw an orange king cobra with a black head , its mouth wide open and ready. I was extremely scared and tried to avoid it, but I still got bitten by the snake in the middle of my right shoulder and neck , and then I woke up. (Initially, I dreamt of driving a truck, but when the snake appeared, it felt like I was riding a motorbike , and everything around me felt empty and hollow.",I feel so afraid,From PDF: Snake.
C0134,D0001,16/06/2023,"I saw a large black and white snake slithering with its head hidden in bushes bamboo (It was like hanging itself high up in the bushes bamboo, not crawling on the ground) , its tail protruding outward. My younger sister was approaching the bush bamboo from a different direction . I ran to another place to get away from it and shouted, warning my sister to stay away and be cautious of the snake . Despite her fear and run away but she intentionally touched the snake's tail, and it turned around and bit her on the back I felt worried and concerned for my sister's safety, fearing that she might die I rushed back to where she was lying and deliberately extended my right hand for the snake to bite, as I didn't want my sister to suffer alone. The snake bit the back of my right hand . I considered using my mouth to suck out the snake venom for my sister, but it was already spreading throughout her body. At that moment, both my sister and I felt strangely calm and ready to wait for death. However, in the end, it was said that my sister wouldn't die because this snake had already killed a few people before, so the next person it bit would be given their life back (meaning they would live longer, like a rebirth). Unfortunately, I wasn't granted the same fate. Despite that, I felt happy for all of this​.",worried but then being ready to accept whatever comes my way,From PDF: Being bitten by a snake.
C0135,D0001,25/08/2023,"My mother was riding a motorbike , taking me to a roundabout with many intersecting alleys.She seemed confused, not knowing which direction to take or how to proceed I noticed that she was not following traffic rules, so I reminded her to be cautious because up ahead, there were traffic police officers monitoring . Surprisingly, they were all women officers . Then, a female officer stepped forward and signaled us to stop (although she wasn't wearing a regular traffic police uniform, but rather a dark blue police uniform). I was well aware that my mother had violated traffic rules, yet she couldn't know how to bring the vehicle to a halt. This policewoman wasn't too stern; she appeared quite surprised as she looked at us Then, my mother's vehicle passed by her, but she didn't react . At that moment, I urged my mother to just turn into this road and keep going to avoid stopping and encountering the officer When I looked back, I saw the policewoman watching us without any other reaction .So, we managed to avoid being called back by the police. We took a different route . Later, as we had to return home , after a while on the road, the motobike broke down I got off the vehicle, asked my mother to sit at the back, and I pushed the motobike back home . My mother remained seated on the motorbike.",worried and afraid,From PDF: Traffic violation.
C0136,D0001,01/09/2023,"Angelic dear my Professor and Assistant professors I dreamt that I was taking a chemistry graduation exam . The exam location was very far away. I went with my best friend , but I was the only one taking the test. I arrived late for the exam , and I was extremely dirty , so I needed to shower before entering the exam room . I went to the restroom to find a place to shower, but the restroom door was broken , so if I showered there, everyone would see. I struggled to figure out what to do, and the exam time was approaching. My friend outside was also very worried that I would be late and wouldn't be able to take the exam. Then, I decided to just change my clothes and run to the exam room. When I arrived at the exam room, there was a proctor at the front, and I asked her to verify my information. It was at this moment that I realized I had incorrectly written my birth month; instead of August as it was in my records, I had written June . So, the proctor directed me to another room, which was completely empty with no chairs. She gestured for me to sit at the far end of the room. I quickly placed my paper and pen on the floor and went outside to find a chair. After that, I woke up.",worried,From PDF: Graduation exams.
C0137,D0001,15/09/2023,"The dream's setting was a tour , and I was traveling with my boss's family , along with many others on the tour. I don't remember the previous part of the dream, but I recall that in the next segment, everyone on the tour was being allowed to outside . Most people were in a rush, putting on their shoes and jostling to get out. However, I ran out without shoes , I pushing along with my luggage and my boss's family's luggage .I felt a bit rushed but also joy in doing so , and my boss's family seemed happy just like me. After a while, I turned back to inquire about and search for my shoes. At this point, my boss informed me that he was holding my shoes and proceeded to pull out a pair of socks from his pocket and handed them to me. He said, 'I noticed you've been wearing these socks for a while, so I took them out.' The socks had a strong odor causing people around to cover their noses and complain about me. I felt ashamed and tried to stow the socks away discreetly to reduce the smell. But above all, I felt extremely embarrassed and self- blaming for letting my boss hold my shoes and socks in an unclean condition.","I feel ashamed, embarrassed, and somewhat self-blaming",From PDF: The dirty socks.
C0138,D0001,31/03/2022,"Angelic greeting my Professor and Thomas Thank you for your guidance on my questions last week. I realized I was impatient and disrespectful of my own pace of learning. I will work with angel number 7 to transform the memories associated with the distortion of patience. Thank you very much. I went to survey at a company to provide legal advice on the environment for that company iwith two men , one is a boss , the other is an employee like me (This was my old job and I no longer do it.) The company we surveyed is a company operating in the field of construction Lack of structure, difficulty in organizing and building up the qualities necessary needed to be transformed inside. After the survey, we were invited to have lunch together. . Here I see my ex -lover also sitting there , he doesn't eat , I know he just looks at me and I ignore it as if I don't care . My colleague who went to the survey with me was very happy, He deliberately said something to draw my attention to my ex, but I just happily replied to him and still kept my original attitude towards my ex - lover. Then the colleague turned to his seat and told a few others why he was here: It was because he contacted my coworker and the coworker say that he will go survey with me at this company today so he showed up here. And the coworker told everyone said: we used to love each other and break up. Then there was a movie shown, a colleague asked me if she watched the movie ""Ice Queen"". I don't remember so I don't answered and looked at the screen and realized that they were showing the animated movie Frozen 2 and this movie I watched a few times.",Neutral,From PDF: Frozen.
C0139,D0001,22/09/2023,"I am participating in a UCM event as a volunteer . I, along with another volunteer, am assisting with checking in guests at the entrance to the event. Initially , we were standing, but then I went to find a chair to sit. Next, I entered the event organization room and approached the guest reception table inside, where I saw Ms Linh and Mr.Ân sharing with everyone gathered around her. Suddenly, someone made very loud noise ., and I was very uncomfortable with it . I went to remind them , and then we had a conflict with each other. Everyone asked me to leave and escorted me outside. I felt very uncomfortable about this.",Bothered,From PDF: Conflict at the event.
C0140,D0001,07/10/2023,"I went to my friend's house to hang out (my friend lives in a rented house with multiple rooms). Later, I discovered that my motorcycle was missing because someone had gone out and forgotten to lock the gate . My friend and I rushed outside to search for it. The thief left another old motorcycle with keys on it, but it couldn't be unlocked The neighbors around us also helped in the search. I asked the people around if I should report it to the police for help, even though I knew that I wouldn't recover the lost motorcycle, but reporting it to the police might help catch the thieves and educate them . However, one neighbor opposed this idea, as they were afraid the thieves might retaliate and affect the people in the neighborhood. After that, we went back inside. My friend offered to lend me money and their savings book to buy a new motorcycle because they knew I was facing financial difficulties and needed a means of transportation . However, I declined and told them to keep it, and that I would ask for help when needed Sometimes, . Then, I intended to take a Grab to go back home. The next day, someone came to see me and told me to come and pick up my stolen motorcycle. It turns out the person who stole the motorcycle had returned it to me. They said they stole it to make me sad, but since I didn't seem sad at all, they decided to give it back",worried,From PDF: My motorcycle was stolen.
C0141,D0001,11/10/2023,"I went to my friend's house . I and my friend were talking for a while, and then I was about to order a Grab to go home when my friend Mr. Truong was coming down from upstairs and sitting in front of the TV (he is also a friend of mine and lives in the same house as the friend I was talking to earlier). I didn't want him to know that I lost my ride, and my friend didn't mention it to him either (as mentioned in the dream from last week, I went to my friend's house and lost my scooter). Today, he looked very strange, showing seriousness and not caring about what was happening around him. I was standing there with my backpack about to order a Grab when he took my backpack and pulled out a caculator , asking if he could borrow it. I was surprised and asked, 'How did you know I had a caculator in my backpack?' He said he guessed, as he needed to do some math homework, and his caculator was not working. So, I gave him the caculator since I had two of them He became happy again and started working on his math assignment. He asked me to try solving a math equation to see if I could do it (this equation seemed really difficult). I told him it had been a while since I studied math, so I wasn't sure if I could solve it, but I would give it a tryHe advised me to get back into math because I might need it at some point. In reality, at that moment, I was also afraid I wouldn't be able to do it, and he would think I'm not smart. So, I focused and, in the end, I managed to solve this complex math equation",Feeling curious and wanting to give it a try,From PDF: Solving mathematical equations
C0142,D0001,28/10/2023,"I dreamt that I was running away from my ex-lover. However, in the dream, I felt like my ex-lover was searching for me, but others believed that he was actually looking for someone else, not me.I tried to escape from him and hide very carefully, thinking I would be safe, but then he reappeared . A woman (who seemed to be a relative of mine, but I couldn't recognize her in reality) helped me hide in her room , which was quite makeshift . She said that hiding in there would keep me safe because it was her private room, and no one could enter without her permission. Everyone around told him that there was no one hiding here, and he should look elsewhere . However, he went around the back of the house and realized I was there. He went ahead and told everyone that I was inside and asked me to come out . I was very anxious , but then I thought I couldn't hide forever; I had to face it to resolve the issue, so I went outside. He didn't harm me; he just wanted to meet and be with me, that's all I told him that my relationship with him had ended a long time ago, and now I have my own life, and no matter what, I wouldn't go back to him . Afterward, he raped himself on me Rape . I screamed and resisted fiercely , but then I also let go, I accepted to let him act I felt a sense of comfort, ease and pleasure and excitement when having sex with him . I had made love with him (this happened in a room, with no one else present). The feeling of having sex with him lingered with me for a few days after this dream in real life. Through this dream, I saw the distortions of control and possession in the development of my own couple relationship. There is a deep resonance with the imposition of power in the relationship, the feeling of superiority and inferiority complex, so there is a compensation for the deficiency with a sense of victory and sexual pleasure.","fear and anger, but then it turned into a sense of enjoyment by the end of the dream.",From PDF: Running away from an ex-lover.
C0143,D0001,03/11/2023,"I find myself in a classroom during a break , and I see my aunt (my father's sister) enter. Her demeanor is quite timid, as if she is a bit hesitant and somewhat afraid of me She doesn't sit close to me; instead, she sits two rows of desks above me. Her purpose for coming into my classroom is to win my favor and convince me of something . I feel dissatisfied and uncomfortable with her presence , and I approach her to talk directly. I ask her to clarify her purpose for coming to see me, and then I display an attitude of condescension and judgment towards everything she and our extended family have done to my family. I perceive myself as a victim and reject everything she is saying in my classroom . My classmates all pay attention to me and give her disdainful looks . Afterward, she expresses frustration and leaves. Then I called her daughter, telling her about my discomfort when her mother appeared in my classroom today. And I expressed my belief that her appearance was inappropriate. After that, I woke up.",I'm very angry,From PDF: Arguing with my Arguing with my aunt.
C0144,D0001,10/11/2023,"I see rapidly flashing and continuous scenes in my mind with two colors, black and white , predominantly depicting chaos in that place . I can't clearly identify what events these are , but the feeling is terrifying . Many faces appear and disappear . It's like a documentary film playing with numerous situations and contexts, and I am the one watching that documentary film. I feel very scared and don't want to confront those scenes . I struggle to escape from it, avoiding looking further , but I feel a strong arm on the left side holding me back, insisting that I must watch the entire film . I struggle and call for help from someone lying next to me in the dream (I call out in the dream), but it's entirely futile. In the dream, I think I am awake, and I know I am trapped in the dream, attempting to break free from it.",I feel panicked and want to escape from the dream,From PDF: Escape from memories.
C0145,D0001,18/11/2023,"In the dream, my friend and I were motobike towards the university campus I used to attend. It was a path I frequented often, but somehow we got lost along the way . The two of us found ourselves on a path that was deep and wide, with tall, majestic trees lining both sides— straight, tall, and exceptionally beautiful There was no one else on this path except for the two of us. Eventually, I realized that this wasn't the way to the university . We had taken a wrong turn, and I attempted to find someone to ask for directions. Finally, someone guided us back to the main path, and we resumed our journey in the right direction. We returned to the main path, and as we walked further, I came across a cemetery with numerous graves lined closely together. It was at this point that I recognized the familiar path, and we eventually made our way back to the university. However, upon reflection, I couldn't understand how I could have veered off course, considering the path leading to the university was so familiar to me. I found myself self-blaming for getting lost when the route was already ingrained in my memory. From that moment on, I always remembered the image of the path with two rows of straight and tall trees on either side. It was a path I had never seen in reality, but as I walked along it in the dream, I experienced a gentle and tranquil feeling.",happy,From PDF: The beautiful road.
C0146,D0001,24/11/2023,"In my class at university ., there is a male classmate with the same name and a personality similar to my ex-boyfriend . This guy approaches and befriends me ; he is very calm and speaks little. He often sits next to me in every class .. Later, I sense that he likes me. I see the care he has for me. In another day, he take his mother to the class , but he still chooses to sit near me . When he sees that I don't have the study materials, he proactively approaches the teacher to get them for me, but he doesn't do the same for my close friend sitting next to me, even though they also are friend. I found the situation a bit strange, so I handed the materials to my friend instead At this point we are just classmates, everything still comes from my sense I can recognize the patterns of these behaviors, but internally, there is a reluctance or fear to change them Then I felt his hands , one on the front of my thigh near my genitals, the other on the back of my buttocks At first I didn't pay attention, then I realized, felt uncomfortable and I grabbed his hand and pushed it away (we were in class so I didn't scream for fear of disturbing other students ) and I stood up. Get up, go out, leave this seat and do not attend class . At break time, I returned to the classroom, and he asked me what he did to make me angry, but I didn't respond and showed no emotion or attitude towards him. My close friend said that he realized his mistake and talked to her about his behavior;she also scolded him. I still maintained a cold and indifferent attitude. From this point on, he began to openly express his emotions and affection for me in public, causing most people in the class to be aware of his feelings towards me . The reactions from my classmates were mixed, with some expressing surprise and disbelief, saying things like, 'Why him? He's not suitable,' while others questioned how I could enter into a relationship so quickly within the class. I strongly reacted to this attitude . I exclaimed, 'I'm so not stupid that choose him! He approached me again to talk (still maintaining a remorseful attitude). I told him to step outside first, and I would follow. When he went outside, I instructed my close friend to bring my bag go my home and I ran away from him. I didn't go outside to meet him but instead fled to another place until the class ended and he had left before returning to the classroom.",I feel like wanting to run away and scared,From PDF: Running away.
C0147,D0001,08/04/2022,"I stand in the front yard of a house, in front of the house is a large lake (the view here is very beautiful ) . I ran along the lake to buy something , I held the phone in my hand for a while, then my best friend called me facetime, I received the call, looking at the phone the screen was very dark . My friend 's face is also dark , but she is very happy to talk to me . I told her ""it's so dark I can't talk"" . and just kept on running without ending her call. After running for a while, there was a tricycleIt behind me that crashed down the road . I was startled and run come back to my original position that I stand . At this time, there was a little girl along the lake , she was very quiet and emotionless , and then she fell into the water .. I panicked and called for help but no one came , then I reached the lakeside with my feet down . and groped for the place where the baby fell, then I touched the baby and lifted the baby up with my legs . I laid her down on the ground, splashed her with water , and the baby woke up and was gone . I saw a lot of people riding bicycles to the yard where I stood, I realized that all people was student studying DSSI , including Ms. Linh Le, Ms. Nguyet... . I told everyone that I had just saved the baby if it weren't for me the little girl would have died , she have been reborn again . I repeat over and over again the phrase “The little girl has been reborn again E. I was going to tell Linh Le to decipher the sentence ""The baby has been reborn again"" but there were so many people interrupting the conversation that I couldn't ask and was ignored.",Neutral,From PDF: The rebirth.
C0148,D0001,24/02/2024,"I dreamed that there was a baby, about a few months old , and a person (I vaguely recall it might have been my brother) that tied threads to the baby's two arms and two legs Then this person controlled the baby, pushing it in and then pulling it out using the threads, repeatedly, as if controlling a puppet However, the baby didn't cry or show any reaction . When I saw this, I shouted at the controller and and ask that person to stop, he should not do that to a baby who is only a few months old because doing so would cause pain and injury to the baby, but he didn't stop it. So I ran over and impulsively cut these threads and angrily scolded the controller, even resorting to using force . Then I woke up.",I feel very angry but also very worried for the baby; I resorted to using force against someone who treated the baby that way.,From PDF: The puppet game with the baby.
C0149,D0001,02/03/2024,"I dreamt that I had placed a fever-reducing patch on my forehead, and when I removed the patch, I noticed four clusters of pimples in the spot where the patch had been. Each cluster resembled round bumps similar to acne . I felt quite anxious, and then I woke up.",worried,From PDF: The pimples.
C0150,D0001,09/03/2024,"I saw a baby about a year old sitting in the corner of a table (in reality, the baby couldn't crawl, couldn't walk, just could flip ), but somehow the baby could crawl and climb up on the table to sit like that. . I was very surprised and a little worried , but the baby's face looked very cheerful and happy. I picked up the baby, but still wondered and worried about how the baby could do this. At another time, this happened again . I still acted the same way. Then I went to tell an elderly person about this and asked why it happened. The elder replied: if nobody pays attention to it, then the child is capable of doing it, but if you pay attention to it, it will cause accidents for the baby. (The baby might fall, might trip..)",I feel worried,From PDF: The baby.
C0151,D0001,16/03/2024,"I dreamt that I was taking the final exam for the 'Developmental Psychology' subject , which was a multiple-choice test. After skimming through the exam, both my friend and I felt confident as it seemed quite easy. I finished the exam quickly (taking about one-third of the allotted time). So, my friend and I requested permission to leave planning to return close to the end of the allotted time to submit our papers instead of waiting until the end. After that, my friend and I walked out of the examination room. Outside, we had the idea of checking the answer key to see if we had answered sheet. Then, I suddenly realized that I hadn't marked my answers on the answer sheet. I hurried back to the exam room, but by then, we were not allowed to re-enter as we had already left. I pleaded and begged the teacher repeatedly, but my request was not accepted. This meant that I failed this subject because I didn't submit my paper, and my answer sheet was empty. I felt regretful for having to retake the subject, even though it wasn't difficult, and I had studied and taken the exam diligently. I felt a bit of remorse, realizing I had been too overconfident and careless, but ultimately, I accepted the outcome happily because I recognized it was my own fault. I appreciated all the shared words and consolations from my classmates. Thank you so much","At first, there was a bit of regret and self-blame, but then I accepted the outcome and happily returned",From PDF: Final exam.
C0152,D0001,22/03/2024,"I found myself at my university (where I used to study) I went to the library to search for research books, and I picked up a book on biochemistry . Then, I looked for a place to sit and read . I went upstairs , where there were many empty seats near the window but no tables . I thought about sitting on the stairs to read, but it didn't feel comfortable . I struggled for a while with this and still couldn't find a seat. I stood flipping through some pages of the book, which seemed quite interesting. Finally, as the library's closing time approached, I headed downstairs to return the book. However, the main entrance was already closed, and the librarian had left, leaving only a small side door for us to exit.I walked out into the university campus and felt shocked and disappointed when I saw a n empty plot of land with trees . The old classroom buildings had all been demolished to prepare for complete reconstruction . I no longer felt the familiarity I once had, everything seemed strange, and I didn't belong here anymore . I asked someone passing by, but they ignored me and didn't respond. Later, I saw my old friend (his name is mr. Du) .also looking bewildered at the scene before us, just like me. I called out to Du, and we both burst into tears when we saw the situation. The disappointment was overwhelming. Deep down, I was blaming the university for why they did this. The new buildings may be modern, but they looked chaotic and lacked any sense of order, and I didn't like it. In the end, Du and I left, telling ourselves to just accept the reality.","I feel very sad, disappointed, afraid of losing the beautiful memories",From PDF: Replacing the old block on the university campus.
C0153,D0001,30/03/2024,"I dreamt of a red truck , speeding down the road before it flipped over s, rolling onto its left side and crashing into the bushes . Then, it overturned again, f lipping over to the right and skidding ahead for quite a distance before colliding with another truck that is a green one , parked in a repair yard .",worried and afraid,From PDF: Overturned truck.
C0154,D0001,12/04/2024,"I was invited by my best friend to join an organization – this organization operates with the purpose of opposing war and protecting the country , but it is not the military. At this moment, I feel as though I am traveling back in time to the ancient era when my ancestors participated in the wars against foreign invaders, and I am thinking that I am in that era. Then, my friend took me to the organization, and on the way, I saw people's lives unfolding in the present tense—from the scenery, infrastructure, and people—all reflecting real life in the presentI was vaguely puzzled as to why it was like that . The organization is located far from residential areas and is in a deserted place I felt anxious and fearful about this organization; I thought they were more likely a rebellious group , using the excuse of anti-war activities to hide their ulterior motives. I didn't want to participate anymore, so I left the place . Outside, hardly anyone knew about this organization, and people continued to live their normal lives . My friend told me that I could join this organization and still leave after two years; it was a good, legitimate organization operating undercover to counter the threat of war, but I remained skeptical about this. Then I woke up.",I feel worried,From PDF: A secret organization.
C0155,D0001,20/04/2024,"I went to visit my aunt's house in Dong Nai, and the whole family was gathered preparing dinner together when I noticed that my niece's hair had been curled and dyed blonde, making her look older than her age. I felt uncomfortable and asked everyone about it, only to find out that it was my cousin's friend who, finding the child adorable, took her to have her hair done. (the hair had just been styled and she returned home for dinner). This child is my biological niece, who came to visit my aunt's house with me. This means that my cousin's friend also met my niece for the first time. Later, I got angry with my cousin's friend, asking her why she would change the style and color child's hair without consulting me or my family first, as my niece is too young to use such chemical treatments on her hair, which could negatively affect her health. The whole family looked at me heatedly, my cousin remained silent, and her friend was also silent. Then I sensed some remorse from that friend, and I said to her, 'I know you cherish the child, but doing this on your own is not right. Before doing anything to the child, you should have asked for my opinion. Why didn't you ask? I demand that you return my niece's hair to its original state. Throughout the dream, I was mainly scolding this friend, and my family was surprised because it was the first time they had seen me express such strong emotions.",I very very Anger Dream,From PDF: My anger at my niece getting her hair dyed and styled.
C0156,D0001,27/04/2024,"I dreamt that I went to my friend's house, who is Mr. Truong , When I arrived, he was busy guiding and practicing with his choir group in the backyard I sat in the yard to watch him rehearse Later, he came over to sit next to me and chat He casually draped his arm over my shoulder , leaning in to ask me something, though I can't recall what. He appeared very friendly and approachable. As he withdrew his hand, it accidentally brushed against my chest. We both felt a bit embarrassed and awkward for a moment, but I pretended not to notice to make him feel more comfortable. Then a student arrived, and Mr. Truong suddenly remembered that it was time for his piano tutoring session with the student . So, I stayed downstairs while he went upstairs to teach the student. After a while, the homeowner , (, came out and smiled at me, asking, 'Are you Trương's friend?' I replied, 'Yes, I am.' He continued, 'So, How are you and Mr. Truong friends? Are you the sweetheart?' I responded, 'Oh no, sir, just a regular friend.' He smiled warmly, but there seemed to be a hidden meaning behind it, and he say: If you need any help regarding Mr. Truong, just let me know. I'm always ready to assist . Then he went back inside. After finishing the lesson, he came downstairs and called me out to the backyard, saying there was a beautiful spot for a photo . I thought he wanted me to take a picture for him, so I grabbed my phone and went out. As I was heading inside, I ran into my close friend coming out from inside (her name is Hien) . When we got to the back, I noticed another male friend of mine posing for a photo . Hien took a photo of Kin while he posed in the best angle, so everyone was focused on him. After Kin finished posing, I asked Mr. Truong to come in so I could take a photo for him, but he said we should take a photo together . Then, he raised his phone and took a selfie of us. He turned to face me with a look of admiration, joy, and radiance (I had never seen him like that in reality before), so I felt a bit moved and leaned in to kiss him. He showed happiness with the surprise and asked me: is it true, do you also like me, don't you"". I blushed, looked down, and sat down. He sat down beside me, still holding onto my shoulder, and repeated the question. I nodded. He hugged me happily, and I also felt happy and joyful, experiencing a genuine sense of happiness I had never felt before. And that's how we became lovers.",I'm very happy,From PDF: My happy.
C0157,D0001,03/05/2024,"Angelic blessing hello dear In my dream, while I cannot recall all the details, a particular scene stands out vividly in my memory. I found myself on the verge of marriage to a man I did not know outside of the dream. However, I felt compelled into this union, a situation I found unsettling. Upon receiving the wedding ring, I noted its thin and unattractive appearance, further exacerbating my discomfort as everything seemed rather makeshift. Consequently, I fashioned another ring for myself. Subsequently, I learned that the man intended for me to marry already had a girlfriend whom he deeply loved. Despite this, he succumbed to the pressure and agreed to marry me. It appeared that their decision stemmed from his girlfriend's inability to conceive, leading them to accept this arrangement. This revelation left me feeling profoundly indignant.",I feel verry angry,From PDF: Arranged marriage.
